optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 16, 11, 2, 9, 18, 10, 17, 12, 15, 14, 6, 8, 4, 7, 5, 19, 20, 3, 13, 1}",3.587520,"{1, 16, 11, 2, 9, 18, 10, 17, 12, 15, 14, 6, 8, 4, 7, 5, 19, 20, 3, 13, 1}",3.587520,0.000000,0.030135
"{1, 6, 4, 3, 10, 11, 12, 17, 9, 16, 8, 2, 15, 14, 18, 13, 20, 5, 19, 7, 1}",3.869885,"{1, 6, 3, 10, 11, 12, 17, 9, 16, 8, 2, 15, 14, 18, 13, 20, 5, 19, 7, 4, 1}",3.918165,0.012476,0.030138
"{1, 8, 17, 6, 13, 7, 9, 18, 11, 14, 15, 20, 16, 5, 10, 19, 4, 3, 12, 2, 1}",3.830438,"{1, 8, 17, 6, 13, 7, 9, 18, 11, 14, 15, 20, 16, 5, 10, 19, 4, 3, 12, 2, 1}",3.830438,0.000000,0.029944
"{1, 7, 3, 4, 6, 19, 20, 17, 9, 5, 10, 12, 14, 2, 8, 18, 13, 16, 15, 11, 1}",3.778655,"{1, 7, 3, 4, 6, 19, 20, 17, 9, 5, 10, 12, 14, 2, 8, 18, 13, 16, 15, 11, 1}",3.778655,0.000000,0.029782
"{1, 10, 16, 4, 15, 19, 9, 17, 8, 3, 12, 18, 5, 11, 20, 7, 2, 6, 14, 13, 1}",3.876049,"{1, 10, 16, 4, 15, 19, 9, 17, 8, 3, 12, 18, 5, 11, 20, 7, 2, 6, 14, 13, 1}",3.876049,0.000000,0.029966
"{1, 17, 10, 18, 8, 3, 6, 2, 12, 19, 15, 7, 9, 11, 16, 14, 20, 4, 5, 13, 1}",3.558758,"{1, 13, 5, 4, 20, 14, 16, 11, 9, 7, 15, 19, 12, 2, 8, 6, 3, 10, 18, 17, 1}",3.562754,0.001123,0.029970
"{1, 11, 3, 19, 20, 12, 14, 15, 2, 4, 8, 13, 9, 17, 6, 10, 5, 7, 16, 18, 1}",3.797057,"{1, 11, 3, 19, 20, 12, 14, 15, 2, 4, 8, 13, 9, 17, 6, 10, 5, 7, 16, 18, 1}",3.797057,0.000000,0.029971
"{1, 7, 4, 10, 19, 16, 5, 8, 18, 17, 9, 11, 13, 14, 15, 3, 20, 12, 2, 6, 1}",3.977060,"{1, 7, 4, 10, 19, 16, 5, 8, 18, 17, 9, 11, 13, 14, 15, 3, 12, 20, 2, 6, 1}",3.973582,-0.000874,0.029840
"{1, 13, 10, 14, 5, 17, 15, 8, 9, 18, 4, 19, 20, 2, 16, 12, 6, 3, 11, 7, 1}",4.123636,"{1, 13, 10, 14, 5, 17, 15, 8, 9, 18, 4, 19, 2, 16, 12, 20, 6, 3, 11, 7, 1}",4.158319,0.008411,0.029769
"{1, 9, 3, 5, 8, 15, 12, 6, 19, 16, 14, 10, 11, 4, 7, 13, 17, 20, 18, 2, 1}",4.243831,"{1, 9, 3, 5, 8, 12, 6, 19, 15, 14, 16, 10, 11, 4, 7, 13, 17, 20, 18, 2, 1}",4.267286,0.005527,0.030070
"{1, 20, 16, 7, 9, 10, 13, 2, 15, 19, 14, 18, 5, 12, 3, 11, 8, 6, 4, 17, 1}",4.207630,"{1, 20, 17, 4, 5, 12, 3, 11, 8, 6, 18, 14, 19, 15, 2, 13, 10, 9, 7, 16, 1}",4.271211,0.015111,0.030128
"{1, 6, 4, 19, 2, 12, 11, 13, 16, 3, 8, 15, 5, 17, 7, 20, 14, 18, 9, 10, 1}",3.952935,"{1, 10, 9, 18, 14, 20, 7, 17, 5, 15, 8, 3, 16, 13, 11, 12, 2, 19, 4, 6, 1}",3.952936,0.000000,0.030218
"{1, 7, 10, 19, 12, 9, 20, 5, 16, 4, 13, 6, 15, 18, 17, 3, 11, 2, 8, 14, 1}",3.411002,"{1, 7, 10, 19, 12, 9, 20, 5, 16, 4, 13, 6, 15, 18, 17, 3, 11, 2, 8, 14, 1}",3.411002,0.000000,0.030313
"{1, 20, 10, 19, 8, 9, 15, 11, 6, 2, 3, 18, 14, 4, 5, 12, 17, 16, 7, 13, 1}",3.860370,"{1, 13, 7, 16, 17, 12, 5, 4, 14, 18, 3, 2, 6, 11, 15, 9, 8, 19, 10, 20, 1}",3.860369,0.000000,0.030270
"{1, 12, 16, 14, 19, 2, 20, 6, 10, 17, 3, 11, 5, 7, 18, 8, 4, 15, 13, 9, 1}",4.169954,"{1, 12, 16, 14, 19, 2, 20, 10, 6, 17, 3, 5, 11, 7, 18, 8, 4, 15, 13, 9, 1}",4.175595,0.001353,0.030428
"{1, 6, 2, 15, 7, 11, 20, 5, 9, 12, 13, 16, 4, 8, 17, 3, 14, 19, 18, 10, 1}",4.060432,"{1, 10, 18, 19, 14, 3, 17, 8, 4, 16, 13, 12, 9, 5, 20, 11, 7, 15, 2, 6, 1}",4.060432,0.000000,0.030479
"{1, 2, 8, 6, 7, 20, 5, 12, 4, 15, 3, 17, 9, 14, 11, 16, 13, 18, 10, 19, 1}",4.592376,"{1, 19, 10, 14, 15, 3, 17, 9, 11, 16, 13, 18, 2, 8, 6, 7, 20, 5, 12, 4, 1}",4.649618,0.012464,0.030422
"{1, 10, 8, 7, 4, 17, 3, 2, 12, 15, 9, 16, 18, 6, 14, 20, 5, 11, 19, 13, 1}",3.886539,"{1, 13, 19, 11, 5, 20, 14, 6, 18, 16, 9, 15, 12, 3, 2, 17, 4, 7, 8, 10, 1}",3.885511,-0.000265,0.030276
"{1, 20, 2, 5, 6, 7, 4, 14, 19, 13, 9, 11, 10, 15, 17, 16, 3, 18, 8, 12, 1}",4.000421,"{1, 20, 2, 5, 6, 7, 14, 4, 9, 11, 15, 10, 19, 13, 17, 16, 3, 18, 8, 12, 1}",4.021741,0.005330,0.030203
"{1, 13, 18, 11, 20, 8, 16, 6, 5, 9, 2, 10, 19, 7, 14, 12, 15, 3, 17, 4, 1}",3.718913,"{1, 4, 17, 3, 15, 12, 14, 7, 2, 10, 19, 9, 5, 6, 16, 8, 20, 11, 18, 13, 1}",3.732012,0.003522,0.030352
"{1, 11, 17, 19, 9, 20, 2, 5, 16, 4, 15, 18, 7, 14, 8, 6, 3, 12, 10, 13, 1}",3.583021,"{1, 11, 17, 19, 9, 20, 2, 5, 16, 4, 15, 18, 7, 14, 8, 6, 3, 12, 10, 13, 1}",3.583021,0.000000,0.030227
"{1, 5, 8, 4, 19, 11, 12, 15, 13, 18, 14, 7, 16, 9, 3, 17, 10, 6, 2, 20, 1}",4.127937,"{1, 5, 8, 4, 19, 11, 12, 15, 13, 18, 14, 7, 16, 9, 3, 17, 10, 6, 2, 20, 1}",4.127937,0.000000,0.030217
"{1, 10, 17, 12, 7, 20, 15, 6, 5, 16, 19, 13, 3, 2, 4, 8, 11, 9, 14, 18, 1}",4.013310,"{1, 10, 17, 20, 15, 6, 5, 7, 12, 16, 19, 13, 3, 2, 4, 8, 11, 9, 14, 18, 1}",4.004635,-0.002162,0.030405
"{1, 4, 15, 14, 16, 11, 5, 8, 7, 6, 3, 19, 18, 20, 13, 17, 2, 10, 9, 12, 1}",3.969893,"{1, 4, 15, 14, 16, 11, 5, 8, 7, 6, 3, 19, 18, 20, 13, 17, 2, 10, 9, 12, 1}",3.969893,0.000000,0.030226
"{1, 19, 9, 5, 11, 18, 2, 8, 3, 4, 6, 7, 20, 13, 10, 17, 15, 12, 16, 14, 1}",3.769817,"{1, 14, 16, 12, 15, 17, 10, 13, 20, 7, 6, 4, 3, 8, 2, 18, 11, 5, 9, 19, 1}",3.769817,0.000000,0.030335
"{1, 20, 8, 13, 19, 17, 3, 6, 12, 15, 16, 4, 14, 7, 18, 5, 10, 2, 9, 11, 1}",4.218468,"{1, 11, 9, 2, 10, 5, 18, 7, 14, 4, 16, 15, 12, 6, 3, 17, 19, 13, 8, 20, 1}",4.218468,0.000000,0.030365
"{1, 6, 3, 10, 16, 7, 8, 2, 14, 9, 19, 5, 20, 13, 4, 15, 18, 11, 17, 12, 1}",4.130417,"{1, 12, 17, 11, 18, 15, 4, 13, 20, 5, 19, 9, 14, 2, 8, 7, 16, 10, 3, 6, 1}",4.130417,0.000000,0.030478
"{1, 5, 14, 4, 13, 16, 7, 2, 15, 12, 17, 18, 8, 20, 19, 3, 10, 9, 11, 6, 1}",3.710012,"{1, 5, 14, 4, 13, 16, 7, 2, 15, 12, 17, 18, 8, 20, 19, 3, 10, 9, 6, 11, 1}",3.717374,0.001984,0.030272
"{1, 16, 4, 20, 8, 2, 12, 17, 7, 15, 5, 3, 13, 10, 18, 11, 14, 6, 19, 9, 1}",4.027802,"{1, 9, 19, 6, 14, 11, 18, 12, 2, 8, 20, 4, 15, 17, 7, 5, 10, 13, 3, 16, 1}",4.140150,0.027893,0.030393
"{1, 8, 12, 11, 14, 9, 16, 2, 13, 19, 15, 7, 20, 4, 10, 5, 6, 18, 17, 3, 1}",3.981259,"{1, 8, 12, 11, 14, 9, 16, 2, 13, 19, 15, 7, 20, 4, 10, 5, 6, 18, 17, 3, 1}",3.981259,0.000000,0.030242
"{1, 17, 14, 5, 19, 16, 4, 11, 8, 3, 2, 20, 6, 10, 7, 12, 13, 18, 15, 9, 1}",4.294903,"{1, 9, 15, 18, 6, 13, 12, 7, 10, 20, 2, 3, 8, 11, 4, 16, 19, 5, 14, 17, 1}",4.314790,0.004630,0.030666
"{1, 13, 16, 5, 14, 11, 6, 15, 12, 17, 9, 8, 3, 10, 7, 18, 19, 4, 2, 20, 1}",4.016996,"{1, 20, 2, 4, 19, 18, 7, 10, 8, 3, 9, 17, 12, 15, 6, 11, 14, 5, 16, 13, 1}",4.045381,0.007066,0.030369
"{1, 10, 11, 14, 13, 17, 12, 4, 5, 2, 19, 16, 18, 3, 15, 20, 7, 6, 8, 9, 1}",4.035517,"{1, 9, 8, 6, 7, 20, 15, 3, 18, 16, 5, 4, 17, 12, 13, 14, 11, 2, 19, 10, 1}",4.084232,0.012072,0.030341
"{1, 3, 14, 4, 13, 5, 2, 17, 20, 11, 18, 16, 8, 6, 19, 12, 7, 15, 9, 10, 1}",4.008605,"{1, 3, 14, 4, 13, 5, 2, 17, 20, 11, 18, 16, 8, 6, 19, 12, 7, 15, 9, 10, 1}",4.008605,0.000000,0.030175
"{1, 16, 17, 15, 20, 4, 6, 8, 9, 10, 3, 2, 13, 12, 14, 18, 11, 19, 7, 5, 1}",4.010890,"{1, 5, 7, 19, 11, 18, 14, 12, 13, 2, 3, 10, 9, 8, 6, 4, 20, 15, 17, 16, 1}",4.010890,0.000000,0.030542
"{1, 7, 11, 9, 13, 18, 20, 14, 16, 5, 17, 15, 19, 10, 4, 12, 6, 8, 2, 3, 1}",4.343906,"{1, 7, 3, 2, 8, 6, 11, 9, 13, 18, 20, 14, 16, 5, 17, 15, 19, 10, 4, 12, 1}",4.529406,0.042703,0.030188
"{1, 14, 4, 9, 16, 15, 7, 18, 20, 2, 12, 17, 8, 10, 3, 5, 6, 19, 13, 11, 1}",3.574238,"{1, 14, 4, 9, 16, 15, 7, 18, 20, 2, 12, 17, 10, 8, 3, 5, 6, 19, 13, 11, 1}",3.574834,0.000167,0.030092
"{1, 6, 12, 2, 17, 7, 16, 9, 20, 8, 13, 3, 10, 19, 11, 18, 5, 14, 15, 4, 1}",3.707046,"{1, 6, 12, 2, 17, 7, 16, 9, 20, 8, 13, 3, 10, 19, 11, 18, 5, 14, 15, 4, 1}",3.707046,0.000000,0.030234
"{1, 18, 8, 17, 5, 16, 15, 10, 3, 14, 7, 11, 4, 12, 20, 6, 19, 2, 9, 13, 1}",4.435870,"{1, 18, 8, 17, 5, 16, 15, 10, 3, 14, 6, 20, 19, 12, 7, 11, 4, 2, 9, 13, 1}",4.435862,-0.000002,0.030162
"{1, 15, 13, 12, 9, 16, 17, 20, 6, 14, 4, 11, 10, 18, 2, 19, 5, 7, 3, 8, 1}",4.084502,"{1, 15, 13, 12, 9, 16, 17, 20, 6, 14, 4, 11, 10, 18, 2, 19, 5, 7, 3, 8, 1}",4.084502,0.000000,0.030206
"{1, 20, 6, 5, 8, 2, 7, 15, 3, 19, 13, 14, 9, 12, 10, 17, 18, 16, 4, 11, 1}",3.551977,"{1, 20, 6, 5, 8, 2, 7, 15, 3, 19, 13, 14, 9, 12, 10, 17, 18, 16, 4, 11, 1}",3.551977,0.000000,0.030351
"{1, 12, 10, 9, 6, 4, 16, 17, 2, 18, 20, 15, 19, 7, 3, 11, 5, 14, 8, 13, 1}",4.085533,"{1, 13, 8, 14, 5, 11, 3, 7, 19, 15, 20, 18, 2, 17, 16, 4, 6, 9, 10, 12, 1}",4.085532,0.000000,0.030198
"{1, 7, 16, 8, 14, 4, 10, 3, 19, 17, 12, 20, 9, 13, 2, 15, 5, 11, 6, 18, 1}",3.731168,"{1, 18, 7, 16, 8, 14, 4, 10, 3, 19, 17, 12, 20, 9, 13, 2, 5, 15, 11, 6, 1}",3.781605,0.013518,0.030201
"{1, 13, 18, 9, 12, 3, 6, 7, 20, 11, 5, 2, 10, 16, 15, 14, 4, 19, 17, 8, 1}",3.258406,"{1, 8, 17, 19, 4, 14, 15, 16, 10, 2, 5, 11, 20, 7, 6, 3, 12, 9, 18, 13, 1}",3.258407,0.000000,0.030238
"{1, 11, 7, 13, 19, 9, 4, 18, 6, 20, 15, 3, 17, 10, 16, 12, 14, 5, 2, 8, 1}",4.083015,"{1, 11, 7, 13, 19, 9, 4, 18, 6, 20, 15, 3, 17, 10, 16, 12, 14, 5, 2, 8, 1}",4.083015,0.000000,0.030019
"{1, 18, 20, 6, 3, 4, 10, 13, 14, 16, 5, 12, 11, 9, 8, 17, 2, 7, 15, 19, 1}",4.223263,"{1, 19, 15, 7, 2, 17, 8, 9, 11, 12, 5, 16, 14, 13, 10, 4, 3, 6, 20, 18, 1}",4.223263,0.000000,0.030203
"{1, 19, 12, 4, 2, 6, 3, 5, 10, 17, 20, 13, 14, 8, 18, 9, 11, 15, 7, 16, 1}",4.339595,"{1, 19, 20, 13, 14, 8, 18, 9, 11, 15, 16, 7, 12, 4, 2, 6, 3, 5, 10, 17, 1}",4.629072,0.066706,0.030498
"{1, 5, 16, 12, 20, 15, 19, 14, 8, 13, 18, 3, 11, 9, 2, 10, 17, 4, 7, 6, 1}",3.948069,"{1, 5, 16, 12, 20, 15, 19, 14, 8, 13, 18, 3, 11, 9, 2, 10, 17, 4, 6, 7, 1}",4.102409,0.039093,0.030673
"{1, 17, 10, 13, 14, 6, 16, 8, 9, 3, 18, 2, 5, 12, 4, 19, 7, 20, 11, 15, 1}",3.223247,"{1, 17, 10, 13, 14, 6, 16, 8, 9, 3, 18, 2, 5, 12, 4, 19, 7, 20, 11, 15, 1}",3.223247,0.000000,0.030526
"{1, 16, 2, 5, 8, 17, 4, 9, 19, 18, 6, 13, 12, 14, 3, 15, 7, 20, 10, 11, 1}",3.898668,"{1, 11, 10, 7, 20, 15, 3, 14, 12, 13, 6, 18, 19, 9, 4, 17, 8, 5, 2, 16, 1}",3.907519,0.002270,0.030351
"{1, 13, 11, 18, 16, 14, 4, 17, 19, 10, 8, 9, 3, 20, 12, 6, 5, 7, 15, 2, 1}",3.876105,"{1, 2, 15, 7, 5, 6, 12, 20, 3, 9, 8, 10, 19, 17, 4, 14, 16, 18, 11, 13, 1}",3.876105,0.000000,0.030451
"{1, 16, 17, 14, 7, 10, 2, 13, 9, 18, 3, 5, 19, 20, 8, 11, 15, 4, 12, 6, 1}",3.547349,"{1, 16, 6, 12, 4, 15, 17, 14, 19, 20, 11, 8, 5, 3, 18, 9, 13, 2, 10, 7, 1}",3.724100,0.049826,0.030396
"{1, 9, 11, 7, 8, 17, 6, 5, 12, 10, 20, 3, 14, 16, 4, 2, 13, 19, 18, 15, 1}",4.226476,"{1, 9, 11, 7, 8, 17, 6, 5, 12, 10, 20, 3, 14, 16, 4, 2, 13, 19, 18, 15, 1}",4.226476,0.000000,0.030365
"{1, 20, 18, 2, 13, 8, 15, 3, 14, 16, 4, 19, 6, 12, 10, 17, 9, 5, 11, 7, 1}",3.703156,"{1, 7, 11, 5, 9, 17, 10, 12, 6, 19, 4, 16, 14, 3, 15, 8, 13, 2, 18, 20, 1}",3.703156,0.000000,0.030186
"{1, 11, 5, 14, 9, 10, 6, 4, 8, 13, 7, 19, 15, 18, 12, 16, 20, 17, 2, 3, 1}",4.318657,"{1, 9, 10, 6, 4, 8, 13, 7, 19, 15, 18, 12, 16, 20, 17, 2, 3, 11, 5, 14, 1}",4.338610,0.004620,0.030327
"{1, 7, 15, 19, 6, 2, 17, 3, 9, 14, 10, 4, 16, 5, 13, 20, 8, 18, 12, 11, 1}",3.913533,"{1, 11, 12, 18, 8, 20, 13, 5, 16, 4, 10, 14, 9, 3, 17, 2, 6, 19, 15, 7, 1}",3.913533,0.000000,0.030431
"{1, 12, 16, 4, 6, 3, 14, 11, 17, 2, 18, 19, 7, 10, 15, 20, 13, 9, 8, 5, 1}",3.646102,"{1, 12, 16, 4, 6, 3, 14, 11, 17, 2, 18, 19, 7, 10, 15, 20, 13, 9, 8, 5, 1}",3.646102,0.000000,0.030411
"{1, 14, 8, 12, 15, 10, 16, 20, 13, 9, 18, 4, 7, 6, 2, 11, 5, 19, 3, 17, 1}",4.102965,"{1, 14, 8, 12, 15, 10, 16, 20, 13, 9, 18, 4, 7, 6, 2, 11, 5, 19, 3, 17, 1}",4.102965,0.000000,0.030500
"{1, 5, 9, 10, 3, 17, 11, 14, 4, 18, 2, 8, 15, 12, 20, 7, 16, 6, 19, 13, 1}",3.796733,"{1, 5, 20, 9, 10, 3, 17, 12, 15, 11, 14, 8, 4, 2, 18, 7, 16, 6, 19, 13, 1}",3.834674,0.009993,0.030422
"{1, 5, 9, 2, 17, 8, 19, 15, 14, 11, 18, 7, 12, 4, 10, 3, 6, 13, 16, 20, 1}",3.997552,"{1, 5, 9, 2, 17, 8, 19, 15, 14, 11, 18, 7, 16, 20, 13, 6, 3, 10, 4, 12, 1}",4.102113,0.026156,0.030452
"{1, 13, 2, 8, 20, 16, 3, 5, 18, 9, 10, 14, 12, 6, 17, 4, 7, 19, 11, 15, 1}",4.129739,"{1, 15, 11, 19, 7, 4, 17, 6, 12, 14, 10, 9, 18, 5, 3, 16, 20, 8, 2, 13, 1}",4.129740,0.000000,0.030275
"{1, 17, 8, 6, 13, 10, 20, 9, 16, 18, 15, 11, 19, 2, 5, 4, 3, 7, 14, 12, 1}",3.465044,"{1, 17, 8, 6, 13, 10, 20, 9, 16, 18, 15, 11, 19, 2, 5, 4, 3, 7, 14, 12, 1}",3.465044,0.000000,0.030298
"{1, 17, 3, 5, 12, 13, 11, 7, 16, 4, 8, 18, 9, 2, 10, 6, 14, 20, 19, 15, 1}",4.084907,"{1, 17, 3, 20, 19, 7, 11, 5, 12, 13, 16, 4, 8, 18, 9, 14, 6, 10, 2, 15, 1}",4.127850,0.010513,0.030364
"{1, 15, 11, 7, 20, 17, 10, 12, 4, 6, 16, 18, 9, 19, 3, 5, 8, 2, 14, 13, 1}",3.715975,"{1, 13, 14, 2, 8, 5, 3, 19, 9, 18, 16, 6, 4, 12, 10, 17, 20, 7, 11, 15, 1}",3.715975,0.000000,0.030288
"{1, 17, 6, 8, 2, 15, 9, 13, 4, 20, 3, 5, 14, 12, 11, 16, 19, 10, 18, 7, 1}",3.667285,"{1, 7, 18, 10, 19, 16, 11, 12, 14, 5, 3, 20, 4, 13, 9, 15, 2, 8, 6, 17, 1}",3.667285,0.000000,0.030372
"{1, 16, 20, 18, 13, 12, 7, 4, 2, 8, 19, 17, 5, 11, 9, 6, 15, 10, 14, 3, 1}",3.898070,"{1, 3, 14, 10, 19, 15, 6, 17, 11, 5, 9, 4, 7, 2, 8, 20, 18, 12, 13, 16, 1}",3.985662,0.022471,0.030567
"{1, 16, 13, 18, 5, 17, 2, 7, 4, 14, 12, 15, 10, 8, 11, 3, 6, 19, 20, 9, 1}",3.662363,"{1, 9, 20, 19, 6, 3, 11, 8, 10, 15, 12, 14, 4, 7, 2, 17, 5, 18, 13, 16, 1}",3.662363,0.000000,0.030287
"{1, 9, 16, 4, 6, 18, 2, 3, 14, 5, 20, 10, 17, 12, 7, 8, 13, 19, 11, 15, 1}",4.064926,"{1, 9, 16, 4, 6, 2, 18, 3, 14, 5, 20, 10, 17, 12, 7, 8, 13, 19, 11, 15, 1}",4.065108,0.000045,0.030331
"{1, 4, 11, 14, 5, 15, 13, 16, 7, 9, 3, 12, 17, 19, 8, 18, 10, 20, 2, 6, 1}",4.621647,"{1, 6, 2, 20, 10, 18, 8, 19, 17, 12, 3, 9, 7, 16, 13, 15, 5, 14, 11, 4, 1}",4.621647,0.000000,0.030138
"{1, 7, 10, 14, 17, 9, 8, 2, 15, 5, 3, 18, 12, 4, 13, 16, 11, 20, 6, 19, 1}",3.837479,"{1, 19, 6, 20, 11, 16, 13, 4, 12, 18, 3, 5, 15, 2, 8, 9, 17, 14, 10, 7, 1}",3.837478,0.000000,0.030086
"{1, 5, 14, 16, 4, 17, 15, 9, 10, 13, 19, 18, 11, 2, 8, 12, 3, 20, 6, 7, 1}",3.731669,"{1, 5, 14, 16, 4, 17, 15, 9, 10, 19, 13, 18, 11, 2, 8, 12, 3, 20, 6, 7, 1}",3.733758,0.000560,0.030166
"{1, 18, 14, 17, 10, 16, 2, 4, 15, 12, 11, 8, 6, 19, 7, 20, 9, 13, 3, 5, 1}",3.667192,"{1, 18, 14, 17, 10, 16, 2, 4, 15, 12, 11, 8, 6, 19, 7, 20, 9, 13, 5, 3, 1}",3.677055,0.002690,0.029824
"{1, 2, 16, 13, 11, 15, 9, 6, 12, 8, 19, 5, 14, 3, 17, 7, 4, 20, 18, 10, 1}",4.285962,"{1, 10, 2, 16, 13, 11, 15, 9, 6, 12, 8, 19, 5, 14, 3, 17, 7, 4, 18, 20, 1}",4.336159,0.011712,0.030118
"{1, 13, 15, 9, 4, 5, 16, 14, 11, 20, 12, 7, 8, 19, 6, 3, 17, 2, 10, 18, 1}",3.447339,"{1, 13, 15, 9, 4, 5, 14, 11, 20, 16, 12, 7, 8, 19, 6, 3, 17, 2, 10, 18, 1}",3.481630,0.009947,0.029863
"{1, 4, 7, 16, 14, 5, 3, 12, 6, 2, 13, 18, 10, 11, 9, 8, 17, 15, 20, 19, 1}",3.855692,"{1, 19, 20, 15, 17, 8, 9, 11, 10, 18, 13, 2, 6, 12, 3, 5, 14, 16, 7, 4, 1}",3.855692,0.000000,0.029890
"{1, 3, 4, 19, 9, 13, 5, 17, 11, 16, 2, 6, 20, 7, 15, 10, 18, 14, 8, 12, 1}",4.045606,"{1, 12, 8, 14, 18, 10, 15, 7, 20, 6, 2, 16, 11, 17, 5, 13, 9, 19, 4, 3, 1}",4.045606,0.000000,0.029857
"{1, 17, 11, 19, 20, 6, 15, 14, 5, 12, 3, 16, 4, 18, 13, 2, 10, 8, 9, 7, 1}",3.585548,"{1, 17, 11, 19, 9, 7, 8, 10, 2, 13, 18, 4, 16, 3, 12, 5, 14, 15, 6, 20, 1}",3.698564,0.031520,0.029796
"{1, 20, 16, 17, 8, 19, 6, 3, 2, 5, 7, 12, 9, 13, 11, 18, 14, 4, 15, 10, 1}",4.468001,"{1, 10, 15, 4, 14, 13, 11, 18, 9, 12, 7, 5, 2, 3, 6, 19, 8, 17, 16, 20, 1}",4.469425,0.000319,0.033614
"{1, 6, 7, 8, 16, 14, 15, 18, 17, 9, 12, 10, 2, 19, 4, 5, 13, 11, 3, 20, 1}",3.728929,"{1, 20, 6, 7, 8, 16, 14, 15, 18, 17, 9, 12, 10, 2, 4, 5, 13, 11, 3, 19, 1}",3.900370,0.045976,0.030430
"{1, 14, 9, 12, 19, 13, 18, 17, 6, 16, 3, 2, 15, 4, 7, 5, 20, 11, 8, 10, 1}",3.750789,"{1, 14, 9, 12, 19, 13, 18, 17, 6, 16, 3, 2, 15, 4, 7, 5, 20, 11, 8, 10, 1}",3.750789,0.000000,0.029895
"{1, 6, 18, 14, 10, 11, 3, 15, 17, 7, 2, 19, 13, 8, 4, 9, 16, 12, 20, 5, 1}",3.829368,"{1, 18, 6, 5, 20, 12, 16, 9, 4, 8, 13, 19, 2, 7, 17, 15, 3, 11, 10, 14, 1}",3.859790,0.007944,0.030018
"{1, 8, 20, 15, 7, 2, 9, 14, 4, 11, 17, 12, 13, 10, 6, 18, 16, 19, 5, 3, 1}",3.310241,"{1, 8, 3, 5, 19, 16, 18, 6, 10, 13, 12, 17, 11, 4, 14, 9, 2, 7, 15, 20, 1}",3.324308,0.004250,0.030027
"{1, 3, 13, 20, 7, 18, 2, 19, 16, 15, 4, 8, 14, 10, 12, 11, 5, 17, 6, 9, 1}",3.908590,"{1, 3, 13, 20, 7, 18, 2, 19, 16, 15, 4, 8, 14, 10, 12, 11, 5, 17, 6, 9, 1}",3.908590,0.000000,0.030753
"{1, 12, 14, 17, 20, 16, 11, 4, 8, 18, 10, 6, 3, 15, 5, 2, 9, 13, 7, 19, 1}",3.635574,"{1, 12, 14, 17, 16, 11, 4, 20, 8, 18, 10, 6, 3, 15, 5, 2, 9, 13, 7, 19, 1}",3.696816,0.016845,0.030130
"{1, 13, 7, 8, 2, 15, 3, 10, 17, 6, 12, 11, 4, 9, 14, 19, 20, 5, 16, 18, 1}",4.159667,"{1, 13, 7, 8, 2, 15, 3, 10, 17, 6, 12, 9, 14, 19, 20, 5, 16, 18, 4, 11, 1}",4.185296,0.006161,0.030036
"{1, 14, 18, 17, 12, 6, 10, 13, 5, 9, 19, 16, 3, 7, 4, 20, 15, 2, 11, 8, 1}",3.366165,"{1, 8, 11, 2, 15, 20, 4, 7, 3, 16, 19, 9, 5, 13, 10, 6, 12, 17, 18, 14, 1}",3.366165,0.000000,0.029893
"{1, 5, 20, 10, 2, 13, 14, 17, 9, 11, 3, 18, 6, 12, 15, 7, 19, 4, 8, 16, 1}",3.705094,"{1, 16, 8, 4, 19, 7, 15, 12, 6, 18, 3, 11, 9, 17, 14, 13, 2, 10, 20, 5, 1}",3.705093,0.000000,0.029795
"{1, 12, 7, 8, 15, 2, 3, 16, 11, 18, 9, 4, 14, 17, 6, 5, 10, 20, 13, 19, 1}",3.785002,"{1, 12, 7, 8, 15, 2, 3, 16, 11, 18, 9, 4, 14, 17, 6, 5, 10, 20, 13, 19, 1}",3.785002,0.000000,0.029889
"{1, 15, 8, 17, 9, 16, 5, 14, 18, 19, 20, 3, 11, 12, 4, 10, 13, 7, 6, 2, 1}",3.746745,"{1, 2, 6, 7, 13, 10, 4, 12, 11, 3, 20, 19, 18, 14, 5, 16, 9, 17, 8, 15, 1}",3.746745,0.000000,0.029731
"{1, 15, 17, 13, 18, 10, 7, 9, 14, 16, 6, 3, 11, 5, 8, 2, 4, 19, 20, 12, 1}",4.509379,"{1, 15, 10, 7, 9, 18, 13, 17, 14, 16, 6, 3, 11, 5, 8, 2, 4, 19, 20, 12, 1}",4.564137,0.012143,0.029825
"{1, 18, 19, 17, 2, 6, 8, 7, 3, 14, 10, 15, 12, 16, 5, 20, 11, 9, 4, 13, 1}",3.262210,"{1, 13, 4, 9, 11, 20, 5, 12, 16, 19, 17, 15, 10, 14, 3, 2, 6, 8, 7, 18, 1}",3.410257,0.045382,0.030021
"{1, 19, 2, 14, 17, 7, 8, 16, 12, 6, 4, 13, 3, 20, 15, 5, 9, 11, 10, 18, 1}",3.884043,"{1, 19, 2, 14, 17, 7, 8, 16, 13, 3, 12, 6, 4, 20, 15, 5, 9, 11, 10, 18, 1}",3.952479,0.017620,0.030246
"{1, 19, 18, 9, 11, 12, 5, 2, 17, 13, 14, 7, 15, 16, 3, 10, 8, 4, 20, 6, 1}",3.402770,"{1, 19, 18, 9, 11, 12, 5, 2, 17, 13, 14, 7, 15, 16, 3, 10, 8, 4, 20, 6, 1}",3.402770,0.000000,0.030283
